Mean HR,Minimum HR,Maximum HR,Mean SBP,Minimum SBP,Maximum SBP,Mean DBP,Minimum DBP,Maximum DBP,Mean MAP,Minimum MAP,Maximum MAP,Mean RR,Minimum RR,Maximum RR,Mean Temperature,Minimum Temperature,Maximum Temperature,Mean PO2,Minimum PO2,Mean PCO2,Minimum PCO2,Maximum PCO2,Mean FiO2,Minimum FiO2,Maximum FiO2,Mean Base Excess,Minimum Base Excess,Maximum Base Excess,Mean RBC,Maximum Hemoglobin,Mean RDW,Mean MCH,Mean MCV,Mean MCHC,Mean Platelet,Mean WBC,Mean Basophils,Minimum Basophils,Maximum Basophils,Mean Eosinophils,Minimum Eosinophils,Mean Lymphocytes,Mean Monocytes,Maximum Monocytes,Minimum Neutrophils,Mean Albumin,Minimum Albumin,Maximum Albumin,Mean AG,Mean BUN,Mean Calcium,Mean Chloride,Mean Sodium,Mean Potassium,Mean Glucose,Minimum Glucose,Mean Creatinine,Mean INR,Mean PTT,Minimum PTT
0.035189535,0.030585726,0.010400647,0.017753713,0.01165104,0.022445967,0.021429734,0.003802317,0.009758197,0.016803916,0.003639522,0.005679871,0.035670655,0.001906873,0.006499229,0.01307147,0.024390375,0.002006567,0.010036786,0.003111815,0.00792388,0.014549275,0.004652979,0.015235093,0.008616573,0.009169033,0.001790482,0.001974135,0.001621167,0.002895032,0.011446856,0.043018002,0.003466117,0.020545534,0.00793739,0.011225331,0.023136498,0.000407138,0.000276465,0.000171394,0.005898647,0.002139557,0.005353381,0.001381515,0.005384275,0.002642858,0.010416529,0.009176488,0.010119784,0.036053284,0.022428051,0.002894874,0.00252535,0.004743779,0.004581536,0.005552137,0.014754922,0.02384337,0.014091132,0.006607917,0.005154916
0.034029498,0.029955391,0.011235818,0.015992727,0.010712977,0.022032347,0.020213526,0.003456142,0.009481337,0.016543321,0.003199017,0.005177771,0.035438994,0.001669399,0.006577237,0.013102348,0.023807452,0.002039946,0.010976136,0.00332386,0.008058585,0.014262338,0.004298821,0.014743916,0.008279768,0.009085667,0.001602775,0.001755392,0.001412209,0.002895108,0.011811953,0.041670595,0.00343727,0.021252042,0.007890849,0.011081015,0.023352851,0.000415296,0.000264369,0.000174833,0.00596075,0.002112776,0.005395242,0.001347483,0.005568822,0.002486225,0.010463686,0.009229003,0.010041292,0.035178592,0.021412346,0.002944599,0.002617306,0.004689464,0.004476694,0.005748613,0.014542198,0.024098111,0.013471452,0.005958114,0.004975796
0.032382996,0.029774363,0.010316266,0.016012634,0.010978198,0.023519786,0.020414676,0.003359088,0.009527173,0.016023257,0.003413924,0.005702234,0.03300703,0.001622984,0.006186156,0.013024887,0.023830443,0.002004164,0.010684158,0.003609375,0.008881005,0.014830723,0.005023462,0.015706324,0.0079967,0.009268657,0.001685632,0.001788847,0.001577977,0.002895577,0.01226794,0.042702038,0.003519379,0.021114392,0.007856907,0.011059059,0.022180374,0.000423729,0.000255492,0.000174785,0.006281639,0.002180604,0.005048659,0.001326272,0.00542753,0.002597639,0.010338434,0.009191793,0.009986624,0.033935255,0.021377538,0.002908018,0.002669914,0.00495218,0.00447885,0.006507113,0.014844128,0.023481743,0.013379786,0.006577225,0.004849457
0.034371565,0.031533817,0.011400612,0.016000685,0.010812131,0.023226572,0.020643497,0.003447033,0.00952378,0.016938992,0.003457505,0.005646973,0.035820406,0.001838141,0.006487938,0.013202647,0.023788192,0.002030564,0.010703994,0.003666463,0.008200528,0.014673694,0.004852114,0.015032599,0.007919556,0.009064624,0.001654697,0.001881519,0.00155131,0.002887817,0.011469541,0.045427326,0.003435594,0.021241276,0.007860457,0.01076494,0.025735413,0.000420903,0.000265788,0.000178696,0.00635631,0.002253379,0.005580978,0.001356961,0.005212003,0.002331977,0.010294385,0.009078374,0.009881182,0.036760672,0.021362338,0.002911576,0.002583486,0.004817176,0.004563919,0.005595242,0.014446933,0.024529048,0.013987511,0.006514366,0.005325881
0.034979229,0.030469642,0.010758306,0.017317236,0.011261567,0.022165514,0.021222781,0.003751578,0.00930052,0.01687518,0.003736603,0.005704291,0.034184058,0.001674135,0.006356407,0.013481198,0.02394799,0.002155554,0.010913381,0.003409256,0.008203944,0.014448029,0.004648922,0.014927139,0.008113919,0.009454699,0.001618294,0.001744289,0.001459428,0.002907732,0.011842136,0.043119452,0.003519773,0.021164991,0.00844428,0.011774498,0.022760049,0.000416716,0.00027202,0.0001757,0.00623574,0.002221464,0.005694927,0.001369435,0.005541809,0.002583918,0.010611739,0.009386287,0.010312051,0.035993115,0.021110469,0.002913731,0.002701955,0.00460589,0.004581745,0.006154067,0.014856423,0.024245824,0.013630268,0.006247206,0.00467
0.035500335,0.031491155,0.011297898,0.016309471,0.010899323,0.022134909,0.020328829,0.003634748,0.009901784,0.016039691,0.003498968,0.005490344,0.03593658,0.001766911,0.006643507,0.013275131,0.024132953,0.002130678,0.010969246,0.003688342,0.008114394,0.014441724,0.004674384,0.014942174,0.008110287,0.008156972,0.001832743,0.001977726,0.001538555,0.0029212,0.011816934,0.04576714,0.003417746,0.021208798,0.007937635,0.011398351,0.022314415,0.000408744,0.000285437,0.000163576,0.00605016,0.002188373,0.005008772,0.001431465,0.005606432,0.002492063,0.010543848,0.009389575,0.010107468,0.035907344,0.022430677,0.002988618,0.002663511,0.0049272,0.004652133,0.005878537,0.014296712,0.024435891,0.014168372,0.006356828,0.005333539
0.034008689,0.031102729,0.010965669,0.016057876,0.011102578,0.021475633,0.020689572,0.003703341,0.010170089,0.016456052,0.003584521,0.005484257,0.032932972,0.001683868,0.006439854,0.013361659,0.023973265,0.002115367,0.010881614,0.003353915,0.007920684,0.013851614,0.00428342,0.014809972,0.007832133,0.008918713,0.001662824,0.001765049,0.001504593,0.002806116,0.011247631,0.042383004,0.003531871,0.020521374,0.00816416,0.011299292,0.022621649,0.000407626,0.000271109,0.000167956,0.00616406,0.002194069,0.005669753,0.001352229,0.00549598,0.002672636,0.010201669,0.009076821,0.009780266,0.035117192,0.021211364,0.00291159,0.002612816,0.004701634,0.004527093,0.006039404,0.014504343,0.023845344,0.013878653,0.00661958,0.005158584
0.033127731,0.030455131,0.011128165,0.016156573,0.010921,0.022187842,0.019758633,0.003610035,0.009544401,0.016262964,0.003471342,0.00548817,0.034269468,0.001651731,0.006312697,0.013221106,0.02346218,0.002036572,0.011140408,0.003604505,0.007412731,0.013890245,0.004039902,0.015301633,0.007838875,0.008913117,0.001690261,0.001866782,0.001521576,0.002829364,0.011483502,0.043097883,0.003510735,0.020473967,0.007780052,0.011321323,0.021816301,0.000418839,0.000258365,0.000171526,0.005907548,0.002108107,0.005122837,0.001373416,0.005142826,0.002387347,0.010143624,0.008964314,0.009852056,0.033170519,0.020789525,0.002912637,0.002577219,0.004857266,0.004444214,0.005975244,0.014678428,0.024125155,0.013433575,0.006429028,0.005106665
0.033392793,0.031122009,0.010697024,0.016832517,0.011322406,0.023651809,0.021606467,0.003882926,0.010278594,0.016957258,0.003782028,0.005916733,0.034834135,0.001770181,0.00639826,0.013296241,0.02400497,0.002076899,0.011420055,0.003719806,0.008653768,0.014323349,0.005226697,0.015121118,0.008134448,0.009707579,0.001947869,0.002007195,0.001679767,0.00283194,0.011464925,0.043229438,0.003531132,0.021236151,0.008119757,0.012957924,0.023692751,0.000413933,0.000270573,0.000172191,0.006104694,0.002178684,0.005259411,0.001273653,0.00526812,0.002428491,0.010158851,0.009013897,0.009945107,0.036177841,0.022636775,0.002880791,0.002759638,0.005120114,0.004530588,0.006171749,0.013921944,0.024644023,0.013859083,0.006512031,0.005037407
0.032136661,0.028897695,0.011445982,0.015890458,0.01042955,0.021603859,0.02045812,0.003336402,0.009602782,0.016380084,0.003355796,0.005490385,0.033364251,0.001600886,0.006010523,0.012897504,0.023464903,0.001989124,0.010944062,0.003479763,0.007985305,0.014064128,0.004469495,0.01364288,0.008284195,0.009285167,0.001673573,0.001777092,0.0014606,0.00281797,0.011046121,0.042791164,0.003199866,0.020794237,0.007526122,0.011638857,0.02363495,0.000414723,0.000255798,0.000165083,0.006135236,0.002141629,0.005712653,0.001383874,0.005430186,0.002709389,0.010033562,0.008896689,0.009731743,0.034860202,0.021050336,0.002794921,0.002805628,0.004873401,0.004336521,0.006192415,0.013726692,0.023073939,0.013335565,0.006432193,0.00419269
0.034450015,0.031507269,0.010814206,0.016848804,0.011227389,0.021720421,0.020485183,0.003781091,0.009460992,0.016390164,0.003531025,0.005496673,0.036619406,0.0018965,0.006581772,0.013077367,0.02390412,0.002031003,0.01023654,0.003450009,0.007981117,0.013803347,0.004472356,0.014617533,0.008044776,0.009043617,0.001699256,0.001774894,0.001602935,0.002849738,0.011536333,0.045622571,0.003463611,0.020440788,0.00811886,0.012238807,0.0212044,0.0004086,0.000268932,0.000174671,0.005942772,0.002107683,0.005168426,0.001256184,0.004978771,0.002389296,0.010171108,0.009019818,0.009761413,0.034768645,0.021985915,0.002908239,0.002594122,0.004890768,0.004474431,0.005649556,0.013783324,0.024533992,0.013849379,0.006069699,0.005077301
0.03387552,0.03003868,0.010568808,0.016384176,0.010468864,0.022238258,0.019972837,0.003354245,0.009327346,0.016430058,0.003255784,0.005569823,0.034017558,0.001650839,0.006125797,0.013131161,0.023665323,0.002060661,0.010883058,0.003613319,0.007867996,0.013944003,0.004775597,0.014437043,0.007696816,0.009082718,0.00174542,0.001933654,0.00156025,0.002825281,0.010948533,0.043104285,0.003383458,0.020948724,0.007707015,0.011823278,0.021460514,0.000415467,0.000269163,0.000175785,0.005829138,0.002117433,0.00547556,0.001372303,0.005529168,0.002646895,0.010275385,0.009146799,0.00995804,0.035393635,0.021294152,0.002917628,0.002489981,0.004584814,0.00451046,0.006917117,0.014976145,0.023288352,0.013815332,0.006308316,0.004796982
0.035623015,0.03159269,0.010837266,0.016414945,0.011567722,0.023075337,0.021465966,0.004152782,0.009675116,0.016360659,0.003782245,0.005655628,0.036902212,0.001876922,0.006675026,0.01368199,0.024832576,0.00214468,0.01173579,0.003978139,0.008570683,0.014595257,0.004851815,0.014529752,0.007924708,0.008729363,0.001870172,0.002038336,0.001523469,0.002949712,0.011874611,0.046547871,0.003413761,0.021964715,0.0081069,0.012253862,0.025221776,0.000413889,0.000281653,0.000177473,0.006082003,0.002213685,0.005140349,0.001421509,0.005448555,0.002545081,0.010594165,0.00937715,0.010180382,0.03627188,0.022157836,0.002915803,0.002641867,0.004954205,0.004677837,0.006180992,0.015169677,0.024132547,0.013857801,0.006586562,0.005250425
0.033416452,0.030440276,0.010988383,0.016883372,0.011207994,0.022477282,0.021500597,0.003651336,0.009400357,0.016349308,0.003527584,0.005329284,0.03505812,0.001776926,0.006306423,0.013473427,0.024066178,0.002132745,0.010737715,0.003428957,0.008145952,0.014313916,0.004205499,0.015437065,0.008318051,0.009454822,0.001790163,0.001856535,0.001577386,0.002933589,0.012353905,0.041873617,0.003614386,0.021326698,0.008210238,0.01191444,0.023923451,0.000417699,0.000281216,0.000178992,0.006238989,0.002213396,0.005336073,0.001377875,0.005452958,0.002669585,0.010543181,0.009425448,0.010145508,0.036226415,0.022055555,0.002892177,0.002840456,0.004943799,0.004616663,0.006233072,0.015020361,0.024525244,0.014153321,0.006462021,0.005041677
0.034829687,0.030831129,0.011245523,0.016524741,0.010779769,0.023306767,0.020935009,0.003691525,0.010431303,0.016741945,0.003690788,0.005642047,0.035054139,0.001701532,0.006319607,0.013200453,0.023721586,0.002060389,0.010370273,0.003590344,0.007525752,0.013779199,0.004937427,0.01576561,0.007965487,0.009342492,0.001744545,0.001775455,0.00142269,0.002862762,0.011283156,0.043092815,0.00329676,0.02184055,0.007728682,0.012580295,0.023065814,0.000417767,0.000263997,0.000173244,0.005887326,0.002162197,0.005191036,0.001311541,0.004959676,0.002622461,0.01030149,0.009238307,0.00980787,0.035415376,0.021740251,0.002868747,0.002780807,0.005081066,0.004575221,0.006527326,0.014935967,0.024402205,0.014022652,0.00727069,0.005332673
0.034930418,0.030594713,0.01050852,0.016636806,0.011648475,0.022847088,0.021804333,0.003802576,0.009698609,0.016882072,0.003839753,0.005413629,0.034906759,0.001648629,0.006397878,0.01304739,0.023393009,0.002019962,0.010835196,0.003435953,0.008204326,0.014740993,0.004490396,0.014503259,0.007816773,0.009203425,0.001696388,0.001827997,0.001627182,0.002866427,0.012052806,0.043694004,0.003548151,0.021722768,0.007716614,0.012265175,0.023439741,0.000413723,0.000262018,0.000173682,0.00595285,0.002139912,0.005549572,0.001316864,0.005207558,0.002786538,0.010351005,0.009202141,0.009988471,0.037206956,0.021213117,0.00284628,0.002587131,0.004750078,0.004539901,0.006227274,0.01536213,0.024194525,0.013857253,0.00711003,0.005198957
0.032607222,0.029999298,0.010464523,0.016025454,0.011033997,0.022757254,0.020429223,0.003442354,0.0105602,0.01578474,0.003479558,0.005618121,0.035122365,0.001533534,0.006524969,0.01317303,0.023704595,0.002019751,0.010349359,0.003313851,0.007979085,0.014714402,0.004112728,0.014733577,0.008100838,0.009021211,0.001781932,0.001820753,0.001582137,0.002873073,0.011449079,0.043192894,0.003556928,0.021953306,0.007865984,0.011937668,0.023733423,0.000412693,0.00027197,0.000171125,0.006060196,0.002193925,0.005415148,0.001437512,0.005392525,0.002478954,0.010515318,0.009341914,0.010128131,0.036126238,0.021308871,0.002956062,0.002768306,0.004933533,0.004601429,0.006135141,0.014567701,0.024134466,0.013893326,0.006625201,0.00511802
0.034164476,0.030735501,0.010511202,0.016341671,0.011687038,0.022167181,0.019251466,0.003734796,0.009390702,0.015551695,0.003894121,0.005732674,0.03598366,0.00178694,0.006373788,0.013167719,0.023963678,0.002105763,0.011294203,0.003564645,0.008133421,0.013764038,0.005357658,0.014328459,0.00809241,0.008817264,0.00173607,0.001904575,0.001424293,0.002886241,0.011814316,0.042930905,0.003662548,0.022288101,0.007922037,0.012087438,0.023742807,0.000409027,0.000275699,0.000172003,0.00625777,0.002170349,0.00515627,0.00143708,0.005657205,0.002494291,0.010288258,0.009199605,0.010073574,0.035801928,0.022086368,0.00292662,0.002662473,0.004753223,0.004566091,0.005380002,0.01326324,0.023670857,0.013872355,0.006147596,0.005239619
0.032261656,0.029323416,0.010576935,0.015675968,0.011034853,0.022334373,0.020214675,0.003452533,0.010550165,0.015722287,0.003352506,0.00565287,0.034699214,0.001662629,0.006486072,0.012997475,0.023567568,0.002024189,0.010665233,0.003197381,0.007759707,0.013575757,0.004623827,0.015112697,0.008023886,0.008878677,0.001505132,0.001637536,0.001437148,0.002816508,0.011131924,0.044975694,0.003389315,0.020971507,0.007777233,0.011687254,0.023066459,0.000405228,0.000263503,0.000164737,0.006046846,0.002118069,0.00557332,0.00146808,0.00536477,0.002674409,0.010249731,0.009021552,0.009813198,0.036579819,0.021486958,0.002839581,0.002776288,0.005024084,0.004481547,0.00635238,0.014847498,0.023501933,0.01393254,0.006651365,0.005086623
0.032685367,0.030265382,0.011491957,0.015782386,0.010890569,0.02342143,0.020333953,0.003364946,0.010171014,0.016943179,0.00351124,0.005453741,0.035238169,0.001727938,0.00620887,0.012804726,0.023795085,0.00191587,0.010385961,0.003516539,0.007389269,0.014142441,0.003830493,0.01463955,0.007906045,0.008642715,0.001454899,0.001673067,0.001300574,0.002819531,0.011495417,0.044034709,0.003272381,0.020329355,0.007501398,0.010972548,0.022565946,0.000415843,0.000251726,0.000166295,0.006112225,0.002181243,0.005606399,0.001412694,0.005452783,0.002397573,0.010142475,0.009043445,0.009866832,0.032486429,0.021397048,0.002942751,0.002590246,0.004875552,0.004383926,0.006229094,0.013898515,0.023418981,0.013487766,0.006329091,0.005097242
0.033036314,0.02920639,0.01054996,0.016208735,0.01084331,0.022862821,0.019618516,0.003611434,0.010107472,0.01583229,0.003675823,0.005751793,0.032776259,0.001676556,0.005796821,0.013000571,0.023750716,0.002013697,0.011128441,0.003711047,0.007965024,0.014053782,0.004945764,0.014414662,0.008353147,0.009233613,0.001610759,0.001799649,0.001474752,0.002867107,0.011563769,0.043183296,0.003297008,0.020686671,0.007678076,0.012566074,0.023173054,0.000411425,0.000267213,0.00017456,0.006009151,0.002133457,0.005212037,0.00128181,0.005178328,0.002575581,0.010265063,0.009230254,0.009952674,0.035574308,0.022415867,0.002879203,0.002807691,0.004854526,0.004541258,0.005816005,0.013646769,0.024907571,0.013898964,0.006672826,0.00488428
0.033847459,0.030979228,0.010817533,0.015589119,0.010553743,0.022247426,0.019876088,0.003597958,0.009500839,0.016094513,0.003230243,0.005251023,0.034034619,0.001682342,0.005913545,0.013003211,0.023737632,0.00200966,0.010797348,0.003328977,0.008292072,0.014496346,0.004861492,0.014256885,0.007806959,0.008734338,0.001556767,0.001726375,0.001439459,0.002847521,0.011865821,0.041386168,0.003525135,0.020907769,0.007853946,0.010378841,0.022685959,0.00040552,0.000267167,0.000168484,0.005922177,0.002112728,0.005161437,0.001413687,0.005741831,0.00217977,0.010300449,0.009069446,0.009931045,0.034473568,0.021275417,0.002873618,0.002657818,0.004829582,0.004449505,0.005447193,0.013225858,0.023551817,0.013449711,0.00636045,0.005228135
0.03555941,0.031606421,0.011309044,0.016392661,0.01077,0.02366165,0.021776867,0.003639964,0.010043466,0.016859954,0.003531395,0.005904257,0.036645936,0.001824155,0.006590254,0.013083616,0.023836122,0.002052415,0.011000291,0.003435889,0.008195409,0.013950606,0.004390389,0.014729272,0.00824235,0.008831078,0.00195296,0.001992925,0.001670546,0.002906651,0.012219498,0.043067039,0.003499071,0.021178152,0.007973563,0.012395952,0.02407992,0.000407997,0.000262798,0.000162288,0.006078404,0.002157008,0.004977826,0.001301312,0.005180596,0.002697092,0.010267638,0.009117298,0.009990862,0.036728552,0.021905537,0.00292296,0.002709839,0.004902907,0.004510215,0.006056717,0.015056957,0.023880287,0.014157292,0.006829386,0.005232573
0.034248709,0.029876689,0.011328743,0.016832991,0.011233405,0.021797431,0.020716871,0.003622258,0.009727969,0.016319842,0.003579221,0.005553206,0.033868923,0.001724404,0.006251042,0.013375756,0.024285015,0.002097674,0.010946724,0.003478166,0.008428093,0.014120305,0.004630452,0.014860648,0.007810822,0.008965269,0.001569148,0.001816677,0.001520116,0.00289652,0.011516485,0.044760059,0.003779344,0.022455761,0.008055676,0.012675408,0.024132643,0.000419239,0.000274904,0.000173916,0.006325783,0.002265111,0.005255787,0.001352989,0.005746767,0.002833318,0.010557371,0.009313544,0.010164967,0.037022803,0.022903044,0.002955706,0.00269852,0.004892754,0.004636118,0.005707916,0.014634201,0.025168238,0.014165749,0.00675565,0.005144065
0.034042295,0.031627106,0.010574537,0.015668391,0.011589393,0.022618042,0.020042789,0.003962343,0.01057888,0.015772314,0.003817362,0.005474004,0.03622062,0.001675696,0.00636113,0.013257734,0.023780256,0.002169303,0.011208871,0.004127755,0.008292674,0.01447921,0.00504112,0.014852795,0.008363427,0.009197728,0.001880131,0.001925826,0.001516753,0.002905704,0.011599531,0.044084522,0.003518296,0.022376472,0.008034257,0.012613264,0.022354657,0.000402956,0.000295329,0.000172486,0.006254787,0.002206298,0.0056847,0.001311702,0.005399447,0.002766401,0.01065742,0.009540388,0.010243605,0.036078812,0.020912753,0.002952566,0.002601891,0.004713729,0.004600133,0.006049435,0.015422223,0.024355578,0.013875154,0.007140717,0.005191513
0.034690172,0.031757572,0.010998487,0.016951186,0.012460881,0.021643165,0.020196281,0.003763931,0.009692125,0.01598488,0.003741012,0.005704642,0.035083764,0.001649831,0.006398932,0.013173819,0.023639393,0.002118913,0.010635056,0.003197461,0.008037532,0.014357818,0.004498058,0.01508633,0.00838459,0.009436518,0.001891984,0.002017202,0.001703109,0.002889279,0.011937833,0.043816813,0.003606677,0.020746894,0.007815463,0.011104116,0.023738247,0.000411537,0.000280862,0.00017628,0.006023695,0.00217079,0.005354179,0.001262055,0.005132687,0.002183734,0.010334662,0.009108695,0.009896558,0.036184455,0.021391001,0.002879934,0.002609982,0.00484657,0.004539003,0.00636472,0.013804879,0.024073849,0.0140695,0.006855172,0.005538158
0.035228996,0.032676395,0.010603589,0.017147636,0.011468595,0.023107589,0.021184979,0.003780774,0.010192896,0.016622317,0.003933352,0.005730981,0.03789422,0.001880019,0.006686361,0.013170498,0.024057556,0.002010654,0.010543622,0.003692348,0.007706231,0.013724078,0.004333217,0.01557695,0.008242792,0.009130387,0.001995253,0.002139186,0.00186794,0.002904957,0.011838071,0.045056711,0.003283304,0.020141856,0.007754368,0.012872582,0.023310545,0.000421125,0.0002687,0.0001772,0.006150999,0.002157172,0.005734192,0.001280049,0.005167449,0.00247829,0.01056221,0.009432664,0.010145277,0.037625915,0.021935206,0.002961489,0.002548901,0.004822452,0.004631701,0.005945515,0.015225072,0.02441404,0.014362052,0.006622321,0.005165843
0.03361773,0.031860268,0.010593506,0.017666719,0.011185292,0.023622826,0.021398445,0.003999074,0.010382302,0.017332192,0.003924645,0.005737274,0.035880814,0.001902675,0.006415901,0.013422869,0.024047503,0.00216285,0.011351167,0.003614175,0.008528218,0.014479266,0.005175952,0.014947006,0.00839446,0.009064002,0.001803789,0.001884988,0.001576507,0.002958223,0.011540096,0.045469291,0.003475835,0.021489453,0.007976204,0.012365566,0.023373246,0.000404743,0.00029528,0.000175523,0.006341021,0.00225153,0.005279003,0.001338814,0.005408134,0.002293235,0.010476455,0.009270548,0.009904042,0.035845156,0.020701407,0.002988386,0.00282547,0.004977544,0.004731204,0.005974563,0.014803799,0.024054248,0.013883106,0.006294464,0.004915928
0.035643564,0.032181199,0.010807019,0.017765596,0.01201671,0.022848948,0.020737441,0.004019835,0.009839489,0.01684187,0.00412461,0.005789337,0.035254511,0.001892236,0.006557174,0.013484315,0.024387509,0.002145799,0.010573658,0.003641431,0.008033903,0.014447151,0.004727722,0.014449427,0.008519914,0.009047993,0.002216169,0.002235106,0.001911687,0.002978052,0.012131159,0.044041587,0.003375257,0.021138831,0.00778299,0.01235734,0.023820651,0.000394186,0.00028775,0.00017224,0.00602095,0.002188535,0.005594266,0.001372032,0.005348853,0.002637243,0.010534102,0.009297108,0.01010217,0.036584847,0.022319038,0.002969337,0.002570059,0.004749633,0.004603219,0.006229565,0.014914757,0.023556807,0.013990028,0.006941589,0.004909221
0.035389002,0.032210988,0.010797678,0.017602187,0.012021049,0.022734009,0.020202498,0.003821446,0.009731304,0.016603279,0.003754686,0.005723763,0.03798709,0.001965954,0.006833021,0.013394924,0.024153559,0.002119212,0.011666936,0.003629134,0.008797804,0.015003844,0.005065378,0.016125282,0.008274803,0.008794472,0.001879558,0.002019069,0.001642345,0.002933174,0.011506245,0.045943824,0.003649079,0.02284962,0.007859239,0.010674742,0.023397426,0.000407373,0.000292965,0.000167974,0.006034249,0.002171679,0.005592975,0.001420322,0.005616563,0.002416623,0.010564716,0.009345873,0.010069317,0.037546721,0.022582263,0.002938184,0.002831954,0.005231056,0.004640494,0.006505443,0.015249453,0.025075077,0.014473799,0.006626152,0.005572136
0.033207744,0.031311838,0.011247627,0.016691546,0.011928999,0.02180982,0.021165407,0.004013436,0.009102593,0.016443782,0.00412143,0.005429468,0.035848261,0.001800772,0.006721015,0.013053516,0.023717707,0.002043744,0.010283398,0.003294502,0.008241098,0.014732421,0.004840119,0.014347246,0.007891755,0.008779805,0.001896989,0.001953699,0.00168845,0.002873303,0.011812175,0.043092983,0.003473499,0.020798235,0.007762936,0.011293044,0.021589403,0.00040009,0.00027405,0.000165195,0.006137956,0.002127237,0.005180971,0.001250301,0.005281682,0.0024827,0.010295599,0.009193659,0.009899547,0.035669801,0.021951561,0.002972675,0.002617441,0.004976207,0.004530148,0.005634131,0.014542361,0.024055584,0.013780027,0.006100614,0.005207015
0.032946932,0.028876252,0.010719494,0.017715844,0.012226104,0.022450638,0.020753614,0.003901397,0.010427339,0.016596944,0.003728357,0.005782579,0.034624138,0.001713326,0.006376362,0.013309061,0.024370584,0.002056538,0.011344341,0.003532222,0.007532178,0.014199843,0.004534039,0.015422286,0.008325076,0.008757376,0.00192753,0.002075641,0.001737781,0.002891923,0.011944836,0.042936935,0.003649393,0.021924303,0.00807977,0.011696881,0.022777674,0.000411674,0.00028467,0.000171344,0.00588871,0.002101265,0.005188488,0.001361518,0.005250455,0.002298782,0.010356079,0.00920054,0.010074032,0.037650902,0.021461677,0.002960334,0.002538456,0.004804743,0.004624211,0.00577121,0.014080673,0.023550098,0.013620303,0.006509161,0.005322502
0.033416328,0.029484909,0.011326199,0.016078561,0.011653718,0.022260064,0.019928766,0.003476054,0.009833354,0.016362117,0.00353758,0.005605324,0.035171863,0.001721447,0.006351285,0.013009322,0.023809891,0.002053458,0.010856602,0.003492837,0.007282409,0.014513236,0.003997851,0.014734306,0.00791843,0.008903159,0.001952253,0.002006158,0.001678624,0.002871932,0.011766742,0.042164002,0.003448071,0.021044922,0.008095539,0.011492597,0.021695426,0.000404926,0.00026946,0.000165883,0.006028357,0.002150888,0.005567548,0.001418855,0.005556274,0.002488827,0.010347564,0.009110954,0.009922594,0.034074907,0.021167927,0.002910085,0.002628585,0.004730427,0.004548102,0.0062169,0.014235742,0.023154857,0.013723503,0.006003687,0.005015444
0.03517925,0.030264598,0.010778486,0.015586929,0.010454362,0.021083978,0.020543173,0.003631675,0.009359165,0.016131726,0.003586109,0.005134064,0.035498097,0.001830279,0.006016118,0.012875136,0.023800391,0.001947447,0.010909717,0.003571482,0.007431517,0.013948478,0.004048471,0.014380065,0.007434147,0.008331008,0.001763174,0.001906607,0.001460415,0.002821272,0.01179443,0.04099221,0.003436077,0.021846352,0.007801504,0.011507745,0.023019648,0.000403395,0.000262438,0.000165465,0.005801265,0.002110342,0.004952654,0.001336149,0.004882949,0.002427042,0.010089101,0.008986615,0.009706829,0.036069438,0.022424282,0.002884052,0.002610864,0.004705416,0.004480508,0.005538629,0.014078677,0.023140176,0.013581147,0.006774188,0.004941341
0.034259212,0.030047066,0.010985346,0.016312048,0.01142038,0.021920118,0.021384757,0.003699087,0.010075833,0.016791727,0.003796629,0.005785677,0.03444251,0.001720171,0.006108493,0.013401519,0.024337468,0.002114014,0.010350825,0.003134416,0.008047431,0.014443731,0.004495235,0.014927079,0.008304437,0.009016268,0.00168521,0.001868782,0.00141871,0.002890127,0.011787544,0.044068476,0.003376817,0.021483477,0.007708553,0.012899169,0.023827031,0.00041273,0.000270207,0.000171019,0.005970359,0.002187483,0.005786605,0.001420418,0.005381734,0.002907144,0.010477821,0.009295546,0.010093181,0.037040836,0.021409852,0.00293897,0.0026737,0.004913782,0.004559767,0.006457233,0.015184174,0.024017281,0.013827685,0.006346072,0.004952461
0.034649095,0.03099279,0.010831719,0.01616743,0.01095529,0.022375654,0.021311132,0.003670695,0.010101932,0.015802095,0.003459226,0.005543098,0.034853459,0.001690908,0.006604748,0.013471103,0.024679552,0.002129666,0.010464402,0.003210969,0.007895978,0.014288822,0.004063262,0.015447707,0.008093197,0.00931802,0.001842928,0.002031859,0.001580296,0.00292792,0.011937662,0.04332986,0.003530683,0.020497575,0.008222426,0.012594527,0.024425112,0.000415016,0.000273778,0.000172316,0.00607841,0.002139434,0.00516196,0.001255361,0.005107849,0.002498374,0.010789031,0.009593562,0.010313237,0.038135106,0.02145371,0.002984089,0.002524136,0.004799802,0.004642631,0.00661469,0.014611689,0.024410413,0.01402466,0.006652165,0.005060988
